pathway_id,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
R-HSA-69091,Polymerase switching,0.01427061310782241,0.3808987553008426,0.19671002534624346,-0.6078233175645817,-1.7329105662923003,14,PRIM1;PRIM2;RFC5;POLA2;RFC1;PCNA;RFC3;POLD1
R-HSA-428542,Regulation of commissural axon pathfinding by SLIT and ROBO,0.014378791282857784,0.3808987553008426,0.1804678930799227,-0.8490485898742779,-1.625959396969816,4,SRC;ROBO1;NELL2;ROBO3
R-HSA-6793080,rRNA modification in the mitochondrion,0.014547160957297044,0.3808987553008426,0.183397180948084,-0.8149689915894998,-1.676646879973572,5,TFB1M;NSUN4;MTERF4;MRM1;MRM3
R-HSA-1483206,Glycerophospholipid biosynthesis,0.014748107543722265,0.3808987553008426,0.13525091239263964,0.39330231095347945,1.4947394282567241,89,JMJD7-PLA2G4B;ABHD3;DGAT2;PLB1;STARD10;PISD;SLC44A2;CEPT1;MBOAT7;CPNE1;PCYT2;PCYT1B;PLBD1;GPAT3;GPD1L;PLAAT3;ACHE;PLD3;PLA2G12A;CDIPT;AGPAT2;CDS2;PCTP;CSNK2B;PLD2;LPCAT2;LPCAT1
R-HSA-5693579,Homologous DNA Pairing and Strand Exchange,0.014798488664987406,0.3808987553008426,0.2110705378683249,-0.43578642664379835,-1.601104114348534,36,BARD1;BLM;WRN;RMI2;RFC5;MRE11;RAD51D;TOPBP1;ATR;ATM;RAD1;RFC3;BRCA2
R-HSA-1660662,Glycosphingolipid metabolism,0.014929699956515437,0.3808987553008426,0.14176653797590688,0.4869931281162756,1.588285596526456,38,A4GALT;STS;NEU1;ASAH1;B4GALT5;SUMF1;ARSA;GALC;B4GALT6;ARSK;GBA1;CERK;B3GNT5;ST6GALNAC6;ARSB;HEXB
R-HSA-198725,Nuclear Events (kinase and transcription factor activation),0.016177096636866752,0.40749901654892196,0.13464697390437824,0.4597797257033856,1.5594630629813822,46,FOS;CDK5R1;FOSB;JUNB;RPS6KA5;JUND;NAB2;TRIB1;NAB1;MAPK3;ATF1;MEF2D;EP300;RPS6KA1;CREB1;RPS6KA2;MAPK7;PPP2CA;MEF2C;MAPK14;SGK1;MAPKAPK2;LYL1;DUSP6
R-HSA-5336415,Uptake and function of diphtheria toxin,0.01661049590755898,0.4120789200045423,0.17371321926215616,-0.7826010091514377,-1.703880063404035,6,HSP90AA1;HBEGF;HSP90AB1
R-HSA-6784531,tRNA processing in the nucleus,0.016930835734870316,0.4120789200045423,0.2110705378683249,-0.3705489570791481,-1.5008514399033388,56,POP7;POP1;SEH1L;CPSF4;RAE1;NUP54;POP5;POM121;CSTF2;AAAS;NUP42;ELAC2;TSEN54;NUP205;NUP43;NUP93;TSEN15;NUP85;NUP107;RTRAF;DDX1;NUP153;RANBP2;NUP133;RTCB;RPP38;RPP30
R-HSA-69278,"Cell Cycle, Mitotic",0.017153426514635108,0.4120789200045423,0.35248785758361917,-0.21963412638627586,-1.1980345188659411,464,HSP90AA1;TYMS;CENPU;E2F2;ESPL1;TK1;MCM8;MAD1L1;DHFR;CDC20;MYBL2;PTTG1;PRIM1;SPC24;DYNLL1;SMC2;TPX2;CDCA8;CCNA2;NEK2;KIF2C;SGO2;CCNB2;PRIM2;MCM4;AURKA;SKA2;TUBB1;MZT2A;TUBGCP5;LPIN1;MCM3;CENPQ;SEH1L;PPP2R5E;CCND2;BUB1B;ANAPC1;MCM6;PSMB10;GINS4;RAE1;TUBG2;LPIN2;CENPH;BIRC5;MYC;CDKN2D;NUP54;NCAPG2;CENPO;GTSE1;PRKAR2B;TFDP2;SFI1;SRC;TFDP1;RFC5;DYNLL2;CDT1;PSMA6;ALMS1;ORC1;CEP78;AKT2;HAUS1;PSMD1;H2AZ2;CDKN1A;POLA2;POM121;HSP90AB1;PSME2;KNTC1;ANAPC15;FOXM1;CDKN2C;CDC23;FBXO5;CDC16;RRM2;PSME4;MZT2B;CEP250;NEK9;HAUS4;TUBB4B;RFC1;AAAS;CUL1
R-HSA-193775,Synthesis of bile acids and bile salts via 24-hydroxycholesterol,0.017187211236370358,0.4120789200045423,0.14930820690075336,0.8991760808629916,1.4915446822975904,3,CYP27A1;HSD3B7;AKR1C1
R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,0.018035303146584806,0.42493263511108853,0.1208545616513039,0.3755229791429382,1.4584875375861543,103,FOS;CD14;IKBIP;IRF7;LY96;UBC;TLR4;RPS6KA5;PELI3;N4BP1;PELI1;AGER;NFKB2;SLC15A4;CASP8;MAP2K4;MAPK3;SKP1;S100A12;TASL;ATF1;IRF5;NFKBIB;MAP3K8;NFKBIA;NKIRAS2;RPS6KA1;TRAF2;TLR7;MYD88;JUN;NOD2;CREB1;RPS6KA2;MAPK7;PPP2CA;TRAF6;MEF2C;ECSIT;MAPK14;UBA52;NKIRAS1;MAPKAPK3;MAPKAPK2;HMGB1;DUSP6
